,code,name
0,11000,서울특별시
1,11110,서울특별시 종로구
2,11110,서울특별시 종로구 청운동
3,11110,서울특별시 종로구 신교동
4,11110,서울특별시 종로구 궁정동
5,11110,서울특별시 종로구 효자동
6,11110,서울특별시 종로구 창성동
7,11110,서울특별시 종로구 통의동
8,11110,서울특별시 종로구 적선동
9,11110,서울특별시 종로구 통인동
10,11110,서울특별시 종로구 누상동
11,11110,서울특별시 종로구 누하동
12,11110,서울특별시 종로구 옥인동
13,11110,서울특별시 종로구 체부동
14,11110,서울특별시 종로구 필운동
15,11110,서울특별시 종로구 내자동
16,11110,서울특별시 종로구 사직동
17,11110,서울특별시 종로구 도렴동
18,11110,서울특별시 종로구 당주동
19,11110,서울특별시 종로구 내수동
20,11110,서울특별시 종로구 세종로
21,11110,서울특별시 종로구 신문로1가
22,11110,서울특별시 종로구 신문로2가
23,11110,서울특별시 종로구 청진동
24,11110,서울특별시 종로구 서린동
25,11110,서울특별시 종로구 수송동
26,11110,서울특별시 종로구 중학동
27,11110,서울특별시 종로구 종로1가
28,11110,서울특별시 종로구 공평동
29,11110,서울특별시 종로구 관훈동
30,11110,서울특별시 종로구 견지동
31,11110,서울특별시 종로구 와룡동
32,11110,서울특별시 종로구 권농동
33,11110,서울특별시 종로구 운니동
34,11110,서울특별시 종로구 익선동
35,11110,서울특별시 종로구 경운동
36,11110,서울특별시 종로구 관철동
37,11110,서울특별시 종로구 인사동
38,11110,서울특별시 종로구 낙원동
39,11110,서울특별시 종로구 종로2가
40,11110,서울특별시 종로구 팔판동
41,11110,서울특별시 종로구 삼청동
42,11110,서울특별시 종로구 안국동
43,11110,서울특별시 종로구 소격동
44,11110,서울특별시 종로구 화동
45,11110,서울특별시 종로구 사간동
46,11110,서울특별시 종로구 송현동
47,11110,서울특별시 종로구 가회동
48,11110,서울특별시 종로구 재동
49,11110,서울특별시 종로구 계동
50,11110,서울특별시 종로구 원서동
51,11110,서울특별시 종로구 훈정동
52,11110,서울특별시 종로구 묘동
53,11110,서울특별시 종로구 봉익동
54,11110,서울특별시 종로구 돈의동
55,11110,서울특별시 종로구 장사동
56,11110,서울특별시 종로구 관수동
57,11110,서울특별시 종로구 종로3가
58,11110,서울특별시 종로구 인의동
59,11110,서울특별시 종로구 예지동
60,11110,서울특별시 종로구 원남동
61,11110,서울특별시 종로구 연지동
62,11110,서울특별시 종로구 종로4가
63,11110,서울특별시 종로구 효제동
64,11110,서울특별시 종로구 종로5가
65,11110,서울특별시 종로구 종로6가
66,11110,서울특별시 종로구 이화동
67,11110,서울특별시 종로구 연건동
68,11110,서울특별시 종로구 충신동
69,11110,서울특별시 종로구 동숭동
70,11110,서울특별시 종로구 혜화동
71,11110,서울특별시 종로구 명륜1가
72,11110,서울특별시 종로구 명륜2가
73,11110,서울특별시 종로구 명륜4가
74,11110,서울특별시 종로구 명륜3가
75,11110,서울특별시 종로구 창신동
76,11110,서울특별시 종로구 숭인동
77,11110,서울특별시 종로구 교남동
78,11110,서울특별시 종로구 평동
79,11110,서울특별시 종로구 송월동
80,11110,서울특별시 종로구 홍파동
81,11110,서울특별시 종로구 교북동
82,11110,서울특별시 종로구 행촌동
83,11110,서울특별시 종로구 구기동
84,11110,서울특별시 종로구 평창동
85,11110,서울특별시 종로구 부암동
86,11110,서울특별시 종로구 홍지동
87,11110,서울특별시 종로구 신영동
88,11110,서울특별시 종로구 무악동
94,11140,서울특별시 중구
99,11140,서울특별시 중구 무교동
100,11140,서울특별시 중구 다동
101,11140,서울특별시 중구 태평로1가
102,11140,서울특별시 중구 을지로1가
103,11140,서울특별시 중구 을지로2가
104,11140,서울특별시 중구 남대문로1가
105,11140,서울특별시 중구 삼각동
106,11140,서울특별시 중구 수하동
107,11140,서울특별시 중구 장교동
108,11140,서울특별시 중구 수표동
109,11140,서울특별시 중구 소공동
110,11140,서울특별시 중구 남창동
111,11140,서울특별시 중구 북창동
112,11140,서울특별시 중구 태평로2가
113,11140,서울특별시 중구 남대문로2가
114,11140,서울특별시 중구 남대문로3가
115,11140,서울특별시 중구 남대문로4가
116,11140,서울특별시 중구 남대문로5가
117,11140,서울특별시 중구 봉래동1가
118,11140,서울특별시 중구 봉래동2가
119,11140,서울특별시 중구 회현동1가
120,11140,서울특별시 중구 회현동2가
121,11140,서울특별시 중구 회현동3가
122,11140,서울특별시 중구 충무로1가
123,11140,서울특별시 중구 충무로2가
124,11140,서울특별시 중구 명동1가
125,11140,서울특별시 중구 명동2가
126,11140,서울특별시 중구 남산동1가
127,11140,서울특별시 중구 남산동2가
128,11140,서울특별시 중구 남산동3가
129,11140,서울특별시 중구 저동1가
130,11140,서울특별시 중구 충무로4가
131,11140,서울특별시 중구 충무로5가
132,11140,서울특별시 중구 인현동2가
133,11140,서울특별시 중구 예관동
134,11140,서울특별시 중구 묵정동
135,11140,서울특별시 중구 필동1가
136,11140,서울특별시 중구 필동2가
137,11140,서울특별시 중구 필동3가
138,11140,서울특별시 중구 남학동
139,11140,서울특별시 중구 주자동
140,11140,서울특별시 중구 예장동
141,11140,서울특별시 중구 장충동1가
142,11140,서울특별시 중구 장충동2가
143,11140,서울특별시 중구 광희동1가
144,11140,서울특별시 중구 광희동2가
145,11140,서울특별시 중구 쌍림동
146,11140,서울특별시 중구 을지로6가
147,11140,서울특별시 중구 을지로7가
148,11140,서울특별시 중구 을지로4가
149,11140,서울특별시 중구 을지로5가
150,11140,서울특별시 중구 주교동
151,11140,서울특별시 중구 방산동
152,11140,서울특별시 중구 오장동
153,11140,서울특별시 중구 을지로3가
154,11140,서울특별시 중구 입정동
155,11140,서울특별시 중구 산림동
156,11140,서울특별시 중구 충무로3가
157,11140,서울특별시 중구 초동
158,11140,서울특별시 중구 인현동1가
159,11140,서울특별시 중구 저동2가
160,11140,서울특별시 중구 신당동
161,11140,서울특별시 중구 흥인동
162,11140,서울특별시 중구 무학동
163,11140,서울특별시 중구 황학동
164,11140,서울특별시 중구 서소문동
165,11140,서울특별시 중구 정동
166,11140,서울특별시 중구 순화동
167,11140,서울특별시 중구 의주로1가
168,11140,서울특별시 중구 충정로1가
169,11140,서울특별시 중구 중림동
170,11140,서울특별시 중구 의주로2가
171,11140,서울특별시 중구 만리동1가
172,11140,서울특별시 중구 만리동2가
179,11170,서울특별시 용산구
185,11170,서울특별시 용산구 후암동
186,11170,서울특별시 용산구 용산동2가
187,11170,서울특별시 용산구 용산동4가
188,11170,서울특별시 용산구 갈월동
189,11170,서울특별시 용산구 남영동
190,11170,서울특별시 용산구 용산동1가
191,11170,서울특별시 용산구 동자동
192,11170,서울특별시 용산구 서계동
193,11170,서울특별시 용산구 청파동1가
194,11170,서울특별시 용산구 청파동2가
195,11170,서울특별시 용산구 청파동3가
196,11170,서울특별시 용산구 원효로1가
197,11170,서울특별시 용산구 원효로2가
198,11170,서울특별시 용산구 신창동
199,11170,서울특별시 용산구 산천동
200,11170,서울특별시 용산구 청암동
201,11170,서울특별시 용산구 원효로3가
202,11170,서울특별시 용산구 원효로4가
203,11170,서울특별시 용산구 효창동
204,11170,서울특별시 용산구 도원동
205,11170,서울특별시 용산구 용문동
206,11170,서울특별시 용산구 문배동
207,11170,서울특별시 용산구 신계동
208,11170,서울특별시 용산구 한강로1가
209,11170,서울특별시 용산구 한강로2가
210,11170,서울특별시 용산구 용산동3가
211,11170,서울특별시 용산구 용산동5가
212,11170,서울특별시 용산구 한강로3가
213,11170,서울특별시 용산구 이촌동
214,11170,서울특별시 용산구 이태원동
215,11170,서울특별시 용산구 한남동
216,11170,서울특별시 용산구 동빙고동
217,11170,서울특별시 용산구 서빙고동
218,11170,서울특별시 용산구 주성동
219,11170,서울특별시 용산구 용산동6가
220,11170,서울특별시 용산구 보광동
229,11200,서울특별시 성동구
286,11200,서울특별시 성동구 상왕십리동
287,11200,서울특별시 성동구 하왕십리동
288,11200,서울특별시 성동구 홍익동
289,11200,서울특별시 성동구 도선동
290,11200,서울특별시 성동구 마장동
291,11200,서울특별시 성동구 사근동
292,11200,서울특별시 성동구 행당동
293,11200,서울특별시 성동구 응봉동
294,11200,서울특별시 성동구 금호동1가
295,11200,서울특별시 성동구 금호동2가
296,11200,서울특별시 성동구 금호동3가
297,11200,서울특별시 성동구 금호동4가
298,11200,서울특별시 성동구 옥수동
299,11200,서울특별시 성동구 성수동1가
300,11200,서울특별시 성동구 성수동2가
303,11200,서울특별시 성동구 송정동
307,11200,서울특별시 성동구 용답동
332,11215,서울특별시 광진구
333,11215,서울특별시 광진구 중곡동
334,11215,서울특별시 광진구 능동
335,11215,서울특별시 광진구 구의동
336,11215,서울특별시 광진구 광장동
337,11215,서울특별시 광진구 자양동
339,11215,서울특별시 광진구 화양동
341,11215,서울특별시 광진구 군자동
342,11230,서울특별시 동대문구
365,11230,서울특별시 동대문구 신설동
366,11230,서울특별시 동대문구 용두동
367,11230,서울특별시 동대문구 제기동
368,11230,서울특별시 동대문구 전농동
369,11230,서울특별시 동대문구 답십리동
370,11230,서울특별시 동대문구 장안동
371,11230,서울특별시 동대문구 청량리동
372,11230,서울특별시 동대문구 회기동
373,11230,서울특별시 동대문구 휘경동
374,11230,서울특별시 동대문구 이문동
399,11260,서울특별시 중랑구
400,11260,서울특별시 중랑구 면목동
401,11260,서울특별시 중랑구 상봉동
402,11260,서울특별시 중랑구 중화동
403,11260,서울특별시 중랑구 묵동
404,11260,서울특별시 중랑구 망우동
405,11260,서울특별시 중랑구 신내동
422,11290,서울특별시 성북구
438,11290,서울특별시 성북구 성북동
439,11290,서울특별시 성북구 성북동1가
440,11290,서울특별시 성북구 돈암동
441,11290,서울특별시 성북구 동소문동1가
442,11290,서울특별시 성북구 동소문동2가
443,11290,서울특별시 성북구 동소문동3가
444,11290,서울특별시 성북구 동소문동4가
445,11290,서울특별시 성북구 동소문동5가
446,11290,서울특별시 성북구 동소문동6가
447,11290,서울특별시 성북구 동소문동7가
448,11290,서울특별시 성북구 삼선동1가
449,11290,서울특별시 성북구 삼선동2가
450,11290,서울특별시 성북구 삼선동3가
451,11290,서울특별시 성북구 삼선동4가
452,11290,서울특별시 성북구 삼선동5가
453,11290,서울특별시 성북구 동선동1가
454,11290,서울특별시 성북구 동선동2가
455,11290,서울특별시 성북구 동선동3가
456,11290,서울특별시 성북구 동선동4가
457,11290,서울특별시 성북구 동선동5가
458,11290,서울특별시 성북구 안암동1가
459,11290,서울특별시 성북구 안암동2가
460,11290,서울특별시 성북구 안암동3가
461,11290,서울특별시 성북구 안암동4가
462,11290,서울특별시 성북구 안암동5가
463,11290,서울특별시 성북구 보문동4가
464,11290,서울특별시 성북구 보문동5가
465,11290,서울특별시 성북구 보문동6가
466,11290,서울특별시 성북구 보문동7가
467,11290,서울특별시 성북구 보문동1가
468,11290,서울특별시 성북구 보문동2가
469,11290,서울특별시 성북구 보문동3가
470,11290,서울특별시 성북구 정릉동
471,11290,서울특별시 성북구 길음동
472,11290,서울특별시 성북구 종암동
473,11290,서울특별시 성북구 하월곡동
474,11290,서울특별시 성북구 상월곡동
475,11290,서울특별시 성북구 장위동
476,11290,서울특별시 성북구 석관동
503,11305,서울특별시 강북구
504,11305,서울특별시 강북구 미아동
505,11305,서울특별시 강북구 번동
506,11305,서울특별시 강북구 수유동
507,11305,서울특별시 강북구 우이동
508,11320,서울특별시 도봉구
518,11320,서울특별시 도봉구 쌍문동
519,11320,서울특별시 도봉구 방학동
520,11320,서울특별시 도봉구 창동
521,11320,서울특별시 도봉구 도봉동
548,11350,서울특별시 노원구
550,11350,서울특별시 노원구 월계동
551,11350,서울특별시 노원구 공릉동
552,11350,서울특별시 노원구 하계동
553,11350,서울특별시 노원구 상계동
554,11350,서울특별시 노원구 중계동
573,11380,서울특별시 은평구
574,11380,서울특별시 은평구 수색동
575,11380,서울특별시 은평구 녹번동
576,11380,서울특별시 은평구 불광동
577,11380,서울특별시 은평구 갈현동
578,11380,서울특별시 은평구 구산동
579,11380,서울특별시 은평구 대조동
580,11380,서울특별시 은평구 응암동
581,11380,서울특별시 은평구 역촌동
582,11380,서울특별시 은평구 신사동
583,11380,서울특별시 은평구 증산동
587,11380,서울특별시 은평구 진관동
597,11410,서울특별시 서대문구
635,11410,서울특별시 서대문구 충정로2가
636,11410,서울특별시 서대문구 충정로3가
637,11410,서울특별시 서대문구 합동
638,11410,서울특별시 서대문구 미근동
639,11410,서울특별시 서대문구 냉천동
640,11410,서울특별시 서대문구 천연동
641,11410,서울특별시 서대문구 옥천동
642,11410,서울특별시 서대문구 영천동
643,11410,서울특별시 서대문구 현저동
644,11410,서울특별시 서대문구 북아현동
645,11410,서울특별시 서대문구 홍제동
646,11410,서울특별시 서대문구 대현동
647,11410,서울특별시 서대문구 대신동
648,11410,서울특별시 서대문구 신촌동
649,11410,서울특별시 서대문구 봉원동
650,11410,서울특별시 서대문구 창천동
651,11410,서울특별시 서대문구 연희동
652,11410,서울특별시 서대문구 홍은동
653,11410,서울특별시 서대문구 북가좌동
654,11410,서울특별시 서대문구 남가좌동
673,11440,서울특별시 마포구
678,11440,서울특별시 마포구 아현동
679,11440,서울특별시 마포구 공덕동
680,11440,서울특별시 마포구 신공덕동
681,11440,서울특별시 마포구 도화동
682,11440,서울특별시 마포구 용강동
683,11440,서울특별시 마포구 토정동
684,11440,서울특별시 마포구 마포동
685,11440,서울특별시 마포구 대흥동
686,11440,서울특별시 마포구 염리동
687,11440,서울특별시 마포구 노고산동
688,11440,서울특별시 마포구 신수동
689,11440,서울특별시 마포구 현석동
690,11440,서울특별시 마포구 구수동
691,11440,서울특별시 마포구 창전동
692,11440,서울특별시 마포구 상수동
693,11440,서울특별시 마포구 하중동
694,11440,서울특별시 마포구 신정동
695,11440,서울특별시 마포구 당인동
697,11440,서울특별시 마포구 서교동
698,11440,서울특별시 마포구 동교동
699,11440,서울특별시 마포구 합정동
700,11440,서울특별시 마포구 망원동
701,11440,서울특별시 마포구 연남동
702,11440,서울특별시 마포구 성산동
703,11440,서울특별시 마포구 중동
704,11440,서울특별시 마포구 상암동
716,11470,서울특별시 양천구
717,11470,서울특별시 양천구 신정동
718,11470,서울특별시 양천구 목동
719,11470,서울특별시 양천구 신월동
737,11500,서울특별시 강서구
740,11500,서울특별시 강서구 염창동
741,11500,서울특별시 강서구 등촌동
742,11500,서울특별시 강서구 화곡동
743,11500,서울특별시 강서구 가양동
744,11500,서울특별시 강서구 마곡동
745,11500,서울특별시 강서구 내발산동
746,11500,서울특별시 강서구 외발산동
747,11500,서울특별시 강서구 공항동
748,11500,서울특별시 강서구 방화동
749,11500,서울특별시 강서구 개화동
750,11500,서울특별시 강서구 과해동
751,11500,서울특별시 강서구 오곡동
752,11500,서울특별시 강서구 오쇠동
765,11530,서울특별시 구로구
766,11530,서울특별시 구로구 신도림동
767,11530,서울특별시 구로구 구로동
768,11530,서울특별시 구로구 가리봉동
771,11530,서울특별시 구로구 고척동
772,11530,서울특별시 구로구 개봉동
773,11530,서울특별시 구로구 오류동
774,11530,서울특별시 구로구 궁동
775,11530,서울특별시 구로구 온수동
776,11530,서울특별시 구로구 천왕동
777,11530,서울특별시 구로구 항동
806,11545,서울특별시 금천구
807,11545,서울특별시 금천구 가산동
808,11545,서울특별시 금천구 독산동
809,11545,서울특별시 금천구 시흥동
810,11560,서울특별시 영등포구
858,11560,서울특별시 영등포구 영등포동
859,11560,서울특별시 영등포구 영등포동1가
860,11560,서울특별시 영등포구 영등포동2가
861,11560,서울특별시 영등포구 영등포동3가
862,11560,서울특별시 영등포구 영등포동4가
863,11560,서울특별시 영등포구 영등포동5가
864,11560,서울특별시 영등포구 영등포동6가
865,11560,서울특별시 영등포구 영등포동7가
866,11560,서울특별시 영등포구 영등포동8가
867,11560,서울특별시 영등포구 여의도동
868,11560,서울특별시 영등포구 당산동1가
869,11560,서울특별시 영등포구 당산동2가
870,11560,서울특별시 영등포구 당산동3가
871,11560,서울특별시 영등포구 당산동4가
872,11560,서울특별시 영등포구 당산동5가
873,11560,서울특별시 영등포구 당산동6가
874,11560,서울특별시 영등포구 당산동
875,11560,서울특별시 영등포구 도림동
876,11560,서울특별시 영등포구 문래동1가
877,11560,서울특별시 영등포구 문래동2가
878,11560,서울특별시 영등포구 문래동3가
879,11560,서울특별시 영등포구 문래동4가
880,11560,서울특별시 영등포구 문래동5가
881,11560,서울특별시 영등포구 문래동6가
882,11560,서울특별시 영등포구 양평동1가
883,11560,서울특별시 영등포구 양평동2가
884,11560,서울특별시 영등포구 양평동3가
885,11560,서울특별시 영등포구 양평동4가
886,11560,서울특별시 영등포구 양평동5가
887,11560,서울특별시 영등포구 양평동6가
888,11560,서울특별시 영등포구 양화동
889,11560,서울특별시 영등포구 신길동
890,11560,서울특별시 영등포구 대림동
891,11560,서울특별시 영등포구 양평동
913,11590,서울특별시 동작구
914,11590,서울특별시 동작구 노량진동
915,11590,서울특별시 동작구 상도동
916,11590,서울특별시 동작구 상도1동
917,11590,서울특별시 동작구 본동
918,11590,서울특별시 동작구 흑석동
919,11590,서울특별시 동작구 동작동
920,11590,서울특별시 동작구 사당동
921,11590,서울특별시 동작구 대방동
922,11590,서울특별시 동작구 신대방동
937,11620,서울특별시 관악구
948,11620,서울특별시 관악구 봉천동
949,11620,서울특별시 관악구 신림동
950,11620,서울특별시 관악구 남현동
975,11650,서울특별시 서초구
977,11650,서울특별시 서초구 방배동
978,11650,서울특별시 서초구 양재동
979,11650,서울특별시 서초구 우면동
980,11650,서울특별시 서초구 원지동
982,11650,서울특별시 서초구 잠원동
983,11650,서울특별시 서초구 반포동
984,11650,서울특별시 서초구 서초동
985,11650,서울특별시 서초구 내곡동
986,11650,서울특별시 서초구 염곡동
987,11650,서울특별시 서초구 신원동
1003,11680,서울특별시 강남구
1037,11680,서울특별시 강남구 역삼동
1039,11680,서울특별시 강남구 개포동
1040,11680,서울특별시 강남구 청담동
1041,11680,서울특별시 강남구 삼성동
1042,11680,서울특별시 강남구 대치동
1043,11680,서울특별시 강남구 신사동
1044,11680,서울특별시 강남구 논현동
1045,11680,서울특별시 강남구 압구정동
1046,11680,서울특별시 강남구 세곡동
1047,11680,서울특별시 강남구 자곡동
1048,11680,서울특별시 강남구 율현동
1049,11680,서울특별시 강남구 일원동
1050,11680,서울특별시 강남구 수서동
1053,11680,서울특별시 강남구 도곡동
1072,11710,서울특별시 송파구
1073,11710,서울특별시 송파구 잠실동
1074,11710,서울특별시 송파구 신천동
1075,11710,서울특별시 송파구 풍납동
1076,11710,서울특별시 송파구 송파동
1077,11710,서울특별시 송파구 석촌동
1078,11710,서울특별시 송파구 삼전동
1079,11710,서울특별시 송파구 가락동
1080,11710,서울특별시 송파구 문정동
1081,11710,서울특별시 송파구 장지동
1083,11710,서울특별시 송파구 방이동
1084,11710,서울특별시 송파구 오금동
1085,11710,서울특별시 송파구 거여동
1086,11710,서울특별시 송파구 마천동
1087,11740,서울특별시 강동구
1102,11740,서울특별시 강동구 명일동
1103,11740,서울특별시 강동구 고덕동
1104,11740,서울특별시 강동구 상일동
1106,11740,서울특별시 강동구 길동
1107,11740,서울특별시 강동구 둔촌동
1108,11740,서울특별시 강동구 암사동
1109,11740,서울특별시 강동구 성내동
1110,11740,서울특별시 강동구 천호동
1111,11740,서울특별시 강동구 강일동
2615,26000,부산광역시
2616,26110,부산광역시 중구
2617,26110,부산광역시 중구 영주동
2618,26110,부산광역시 중구 대창동1가
2619,26110,부산광역시 중구 대창동2가
2620,26110,부산광역시 중구 중앙동1가
2621,26110,부산광역시 중구 중앙동2가
2622,26110,부산광역시 중구 중앙동3가
2623,26110,부산광역시 중구 중앙동4가
2624,26110,부산광역시 중구 중앙동5가
2625,26110,부산광역시 중구 중앙동6가
2626,26110,부산광역시 중구 중앙동7가
2627,26110,부산광역시 중구 동광동1가
2628,26110,부산광역시 중구 동광동2가
2629,26110,부산광역시 중구 동광동3가
2630,26110,부산광역시 중구 동광동4가
2631,26110,부산광역시 중구 동광동5가
2632,26110,부산광역시 중구 대청동1가
2633,26110,부산광역시 중구 대청동2가
2634,26110,부산광역시 중구 대청동3가
2635,26110,부산광역시 중구 대청동4가
2636,26110,부산광역시 중구 보수동1가
2637,26110,부산광역시 중구 보수동2가
2638,26110,부산광역시 중구 보수동3가
2639,26110,부산광역시 중구 부평동1가
2640,26110,부산광역시 중구 부평동2가
2641,26110,부산광역시 중구 부평동3가
2642,26110,부산광역시 중구 부평동4가
2643,26110,부산광역시 중구 신창동1가
2644,26110,부산광역시 중구 신창동2가
2645,26110,부산광역시 중구 신창동3가
2646,26110,부산광역시 중구 신창동4가
2647,26110,부산광역시 중구 창선동1가
2648,26110,부산광역시 중구 창선동2가
2649,26110,부산광역시 중구 광복동1가
2650,26110,부산광역시 중구 광복동2가
2651,26110,부산광역시 중구 광복동3가
2652,26110,부산광역시 중구 남포동1가
2653,26110,부산광역시 중구 남포동2가
2654,26110,부산광역시 중구 남포동3가
2655,26110,부산광역시 중구 남포동4가
2656,26110,부산광역시 중구 남포동5가
2657,26110,부산광역시 중구 남포동6가
2658,26140,부산광역시 서구
2659,26140,부산광역시 서구 동대신동1가
2660,26140,부산광역시 서구 동대신동2가
2661,26140,부산광역시 서구 동대신동3가
2662,26140,부산광역시 서구 서대신동1가
2663,26140,부산광역시 서구 서대신동2가
2664,26140,부산광역시 서구 서대신동3가
2665,26140,부산광역시 서구 부용동1가
2666,26140,부산광역시 서구 부용동2가
2667,26140,부산광역시 서구 부민동1가
2668,26140,부산광역시 서구 부민동2가
2669,26140,부산광역시 서구 부민동3가
2670,26140,부산광역시 서구 토성동1가
2671,26140,부산광역시 서구 토성동2가
2672,26140,부산광역시 서구 토성동3가
2673,26140,부산광역시 서구 아미동1가
2674,26140,부산광역시 서구 아미동2가
2675,26140,부산광역시 서구 토성동4가
2676,26140,부산광역시 서구 토성동5가
2677,26140,부산광역시 서구 초장동
2678,26140,부산광역시 서구 충무동1가
2679,26140,부산광역시 서구 충무동2가
2680,26140,부산광역시 서구 충무동3가
2681,26140,부산광역시 서구 남부민동
2682,26140,부산광역시 서구 암남동
2683,26170,부산광역시 동구
2684,26170,부산광역시 동구 초량동
2685,26170,부산광역시 동구 수정동
2686,26170,부산광역시 동구 좌천동
2687,26170,부산광역시 동구 범일동
2688,26200,부산광역시 영도구
2689,26200,부산광역시 영도구 대교동1가
2690,26200,부산광역시 영도구 대교동2가
2691,26200,부산광역시 영도구 대평동1가
2692,26200,부산광역시 영도구 대평동2가
2693,26200,부산광역시 영도구 남항동1가
2694,26200,부산광역시 영도구 남항동2가
2695,26200,부산광역시 영도구 남항동3가
2696,26200,부산광역시 영도구 영선동1가
2697,26200,부산광역시 영도구 영선동2가
2698,26200,부산광역시 영도구 영선동3가
2699,26200,부산광역시 영도구 영선동4가
2700,26200,부산광역시 영도구 신선동1가
2701,26200,부산광역시 영도구 신선동2가
2702,26200,부산광역시 영도구 신선동3가
2703,26200,부산광역시 영도구 봉래동1가
2704,26200,부산광역시 영도구 봉래동2가
2705,26200,부산광역시 영도구 봉래동3가
2706,26200,부산광역시 영도구 봉래동4가
2707,26200,부산광역시 영도구 봉래동5가
2708,26200,부산광역시 영도구 청학동
2709,26200,부산광역시 영도구 동삼동
2710,26230,부산광역시 부산진구
2711,26230,부산광역시 부산진구 양정동
2712,26230,부산광역시 부산진구 전포동
2713,26230,부산광역시 부산진구 부전동
2714,26230,부산광역시 부산진구 범천동
2715,26230,부산광역시 부산진구 범전동
2716,26230,부산광역시 부산진구 연지동
2717,26230,부산광역시 부산진구 초읍동
2718,26230,부산광역시 부산진구 부암동
2719,26230,부산광역시 부산진구 당감동
2720,26230,부산광역시 부산진구 가야동
2721,26230,부산광역시 부산진구 개금동
2722,26260,부산광역시 동래구
2723,26260,부산광역시 동래구 명장동
2724,26260,부산광역시 동래구 안락동
2725,26260,부산광역시 동래구 칠산동
2726,26260,부산광역시 동래구 낙민동
2727,26260,부산광역시 동래구 복천동
2728,26260,부산광역시 동래구 수안동
2729,26260,부산광역시 동래구 명륜동
2730,26260,부산광역시 동래구 온천동
2731,26260,부산광역시 동래구 사직동
2734,26290,부산광역시 남구
2740,26290,부산광역시 남구 대연동
2741,26290,부산광역시 남구 용호동
2742,26290,부산광역시 남구 용당동
2743,26290,부산광역시 남구 문현동
2744,26290,부산광역시 남구 우암동
2745,26290,부산광역시 남구 감만동
2746,26320,부산광역시 북구
2747,26320,부산광역시 북구 금곡동
2748,26320,부산광역시 북구 화명동
2749,26320,부산광역시 북구 만덕동
2750,26320,부산광역시 북구 덕천동
2751,26320,부산광역시 북구 구포동
2760,26350,부산광역시 해운대구
2761,26350,부산광역시 해운대구 반송동
2762,26350,부산광역시 해운대구 석대동
2763,26350,부산광역시 해운대구 반여동
2764,26350,부산광역시 해운대구 재송동
2765,26350,부산광역시 해운대구 우동
2766,26350,부산광역시 해운대구 중동
2767,26350,부산광역시 해운대구 좌동
2768,26350,부산광역시 해운대구 송정동
2769,26380,부산광역시 사하구
2770,26380,부산광역시 사하구 괴정동
2771,26380,부산광역시 사하구 당리동
2772,26380,부산광역시 사하구 하단동
2773,26380,부산광역시 사하구 신평동
2774,26380,부산광역시 사하구 장림동
2775,26380,부산광역시 사하구 다대동
2776,26380,부산광역시 사하구 구평동
2777,26380,부산광역시 사하구 감천동
2778,26410,부산광역시 금정구
2779,26410,부산광역시 금정구 두구동
2780,26410,부산광역시 금정구 노포동
2781,26410,부산광역시 금정구 청룡동
2782,26410,부산광역시 금정구 남산동
2783,26410,부산광역시 금정구 선동
2784,26410,부산광역시 금정구 오륜동
2785,26410,부산광역시 금정구 구서동
2786,26410,부산광역시 금정구 장전동
2787,26410,부산광역시 금정구 부곡동
2788,26410,부산광역시 금정구 서동
2789,26410,부산광역시 금정구 금사동
2790,26410,부산광역시 금정구 회동동
2791,26410,부산광역시 금정구 금성동
2792,26440,부산광역시 강서구
2793,26440,부산광역시 강서구 대저1동
2794,26440,부산광역시 강서구 대저2동
2795,26440,부산광역시 강서구 강동동
2796,26440,부산광역시 강서구 명지동
2797,26440,부산광역시 강서구 죽림동
2798,26440,부산광역시 강서구 식만동
2799,26440,부산광역시 강서구 죽동동
2800,26440,부산광역시 강서구 봉림동
2801,26440,부산광역시 강서구 송정동
2802,26440,부산광역시 강서구 화전동
2803,26440,부산광역시 강서구 녹산동
2804,26440,부산광역시 강서구 생곡동
2805,26440,부산광역시 강서구 구랑동
2806,26440,부산광역시 강서구 지사동
2807,26440,부산광역시 강서구 미음동
2808,26440,부산광역시 강서구 범방동
2809,26440,부산광역시 강서구 신호동
2810,26440,부산광역시 강서구 동선동
2811,26440,부산광역시 강서구 성북동
2812,26440,부산광역시 강서구 눌차동
2813,26440,부산광역시 강서구 천성동
2814,26440,부산광역시 강서구 대항동
2815,26470,부산광역시 연제구
2816,26470,부산광역시 연제구 거제동
2817,26470,부산광역시 연제구 연산동
2818,26500,부산광역시 수영구
2819,26500,부산광역시 수영구 망미동
2820,26500,부산광역시 수영구 수영동
2821,26500,부산광역시 수영구 민락동
2822,26500,부산광역시 수영구 광안동
2823,26500,부산광역시 수영구 남천동
2824,26530,부산광역시 사상구
2825,26530,부산광역시 사상구 삼락동
2826,26530,부산광역시 사상구 모라동
2827,26530,부산광역시 사상구 덕포동
2828,26530,부산광역시 사상구 괘법동
2829,26530,부산광역시 사상구 감전동
2830,26530,부산광역시 사상구 주례동
2831,26530,부산광역시 사상구 학장동
2832,26530,부산광역시 사상구 엄궁동
2833,26710,부산광역시 기장군
2834,26710,부산광역시 기장군 기장읍
2835,26710,부산광역시 기장군 기장읍 동부리
2836,26710,부산광역시 기장군 기장읍 교리
2837,26710,부산광역시 기장군 기장읍 신천리
2838,26710,부산광역시 기장군 기장읍 죽성리
2839,26710,부산광역시 기장군 기장읍 서부리
